symbol,timestamp,timezone,session_date,session_type,regular_session,timeframe,open,high,low,close,volume,source,source_as_of,data_vendor,context_24h_status,context_24h_as_of,macro_context_status,macro_context_as_of,iv_context_status,iv_context_as_of,event_context_status,event_context_as_of,notes
IWM,2026-04-28T10:30:00-04:00,America/New_York,2026-04-28,regular,true,1h_rth,273.78,274.17,272.915,273.55,1432584.595872,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-28T11:30:00-04:00,America/New_York,2026-04-28,regular,true,1h_rth,273.56,273.695,273.09,273.56,715553.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-28T12:30:00-04:00,America/New_York,2026-04-28,regular,true,1h_rth,273.54,273.7255,273.11,273.455,435928.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-28T13:30:00-04:00,America/New_York,2026-04-28,regular,true,1h_rth,273.45,273.95,273.42,273.86,512361.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-28T14:30:00-04:00,America/New_York,2026-04-28,regular,true,1h_rth,273.86,274.12,273.47,273.485,1044809.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-28T15:30:00-04:00,America/New_York,2026-04-28,regular,true,1h_rth,273.48,273.97,273.27,273.92,999391.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-29T09:30:00-04:00,America/New_York,2026-04-29,regular,true,1h_rth,273.92,274.38,272.51,273.105,1578364.58579,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-29T10:30:00-04:00,America/New_York,2026-04-29,regular,true,1h_rth,273.08,273.5,272.02,272.41,1063150.830347,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-29T11:30:00-04:00,America/New_York,2026-04-29,regular,true,1h_rth,272.41,272.5,271.06,271.27,1949852.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-29T12:30:00-04:00,America/New_York,2026-04-29,regular,true,1h_rth,271.25,271.54,270.85,271.38,802697.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-29T13:30:00-04:00,America/New_York,2026-04-29,regular,true,1h_rth,271.41,271.87,270.41,270.83,899334.662642,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-29T14:30:00-04:00,America/New_York,2026-04-29,regular,true,1h_rth,270.86,272.02,270.37,271.53,1081930.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-29T15:30:00-04:00,America/New_York,2026-04-29,regular,true,1h_rth,271.51,272.16,271.13,272.07,1323900.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-30T09:30:00-04:00,America/New_York,2026-04-30,regular,true,1h_rth,273.13,274.19,272.44,274.19,2106451.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-30T10:30:00-04:00,America/New_York,2026-04-30,regular,true,1h_rth,274.12,276.11,273.9,276.0121,1227417.606375,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-30T11:30:00-04:00,America/New_York,2026-04-30,regular,true,1h_rth,276.02,276.27,275.48,276.25,874646.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-30T12:30:00-04:00,America/New_York,2026-04-30,regular,true,1h_rth,276.255,276.61,275.985,276.61,634600.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-30T13:30:00-04:00,America/New_York,2026-04-30,regular,true,1h_rth,276.61,277.34,276.61,277.29,738711.995886,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-30T14:30:00-04:00,America/New_York,2026-04-30,regular,true,1h_rth,277.31,277.96,277.215,277.76,1148054.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-04-30T15:30:00-04:00,America/New_York,2026-04-30,regular,true,1h_rth,277.76,278.22,277.565,277.92,1380866.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-01T09:30:00-04:00,America/New_York,2026-05-01,regular,true,1h_rth,278.66,279.52,276.58,278.99,3310047.630359,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-01T10:30:00-04:00,America/New_York,2026-05-01,regular,true,1h_rth,279.0,279.0,277.845,278.63,1171394.753966,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-01T11:30:00-04:00,America/New_York,2026-05-01,regular,true,1h_rth,278.625,279.36,278.44,278.56,1216393.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-01T12:30:00-04:00,America/New_York,2026-05-01,regular,true,1h_rth,278.505,279.45,278.24,279.43,715233.69271,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-01T13:30:00-04:00,America/New_York,2026-05-01,regular,true,1h_rth,279.42,279.69,278.93,279.55,646164.04331,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-01T14:30:00-04:00,America/New_York,2026-05-01,regular,true,1h_rth,279.53,279.81,278.92,279.63,820141.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-01T15:30:00-04:00,America/New_York,2026-05-01,regular,true,1h_rth,279.64,279.68,279.175,279.3,1096393.52851,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-04T09:30:00-04:00,America/New_York,2026-05-04,regular,true,1h_rth,278.7,280.59,277.845,279.97,2142650.086804,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-04T10:30:00-04:00,America/New_York,2026-05-04,regular,true,1h_rth,279.97,280.79,278.14,278.69,1300931.243562,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-04T11:30:00-04:00,America/New_York,2026-05-04,regular,true,1h_rth,278.66,278.7,276.1,277.04,1753027.685916,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-04T12:30:00-04:00,America/New_York,2026-05-04,regular,true,1h_rth,277.02,277.86,276.49,277.79,964528.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-04T13:30:00-04:00,America/New_York,2026-05-04,regular,true,1h_rth,277.7799,278.42,277.28,278.01,840578.814981,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-04T14:30:00-04:00,America/New_York,2026-05-04,regular,true,1h_rth,278.02,278.24,277.53,277.61,814514.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-04T15:30:00-04:00,America/New_York,2026-05-04,regular,true,1h_rth,277.605,277.915,277.5,277.91,846588.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-05T09:30:00-04:00,America/New_York,2026-05-05,regular,true,1h_rth,280.14,282.34,280.0,282.14,2759080.352633,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-05T10:30:00-04:00,America/New_York,2026-05-05,regular,true,1h_rth,282.15,282.34,281.32,282.1,1079885.414476,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-05T11:30:00-04:00,America/New_York,2026-05-05,regular,true,1h_rth,282.11,282.48,281.66,282.31,631538.960025,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-05T12:30:00-04:00,America/New_York,2026-05-05,regular,true,1h_rth,282.31,282.34,281.595,282.0599,559251.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-05T13:30:00-04:00,America/New_York,2026-05-05,regular,true,1h_rth,282.055,282.5,282.02,282.29,490976.76016,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-05T14:30:00-04:00,America/New_York,2026-05-05,regular,true,1h_rth,282.29,282.945,282.25,282.395,683414.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-05T15:30:00-04:00,America/New_York,2026-05-05,regular,true,1h_rth,282.375,282.79,282.22,282.57,1124035.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-06T09:30:00-04:00,America/New_York,2026-05-06,regular,true,1h_rth,285.36,285.73,283.37,283.8,2167227.564614,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-06T10:30:00-04:00,America/New_York,2026-05-06,regular,true,1h_rth,283.81,286.135,283.78,285.98,1283576.944254,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-06T11:30:00-04:00,America/New_York,2026-05-06,regular,true,1h_rth,285.97,286.0,284.86,285.28,713090.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-06T12:30:00-04:00,America/New_York,2026-05-06,regular,true,1h_rth,285.3,285.88,284.9,285.78,587484.247174,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-06T13:30:00-04:00,America/New_York,2026-05-06,regular,true,1h_rth,285.77,286.295,285.645,286.2,566402.188988,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-06T14:30:00-04:00,America/New_York,2026-05-06,regular,true,1h_rth,286.2,286.725,285.94,286.42,921766.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-06T15:30:00-04:00,America/New_York,2026-05-06,regular,true,1h_rth,286.425,287.045,286.355,286.81,983847.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-07T09:30:00-04:00,America/New_York,2026-05-07,regular,true,1h_rth,287.54,287.58,284.29,284.545,2146523.640728,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-07T10:30:00-04:00,America/New_York,2026-05-07,regular,true,1h_rth,284.56,285.8101,284.56,284.89,1198822.279192,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-07T11:30:00-04:00,America/New_York,2026-05-07,regular,true,1h_rth,284.93,285.1797,282.8,283.38,1649384.407798,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-07T12:30:00-04:00,America/New_York,2026-05-07,regular,true,1h_rth,283.38,283.54,281.15,281.55,2034321.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-07T13:30:00-04:00,America/New_York,2026-05-07,regular,true,1h_rth,281.54,282.955,281.22,282.36,1400104.829215,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-07T14:30:00-04:00,America/New_York,2026-05-07,regular,true,1h_rth,282.355,282.6,281.37,281.7,1164843.181551,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-07T15:30:00-04:00,America/New_York,2026-05-07,regular,true,1h_rth,281.71,282.34,281.63,282.29,1210846.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-08T09:30:00-04:00,America/New_York,2026-05-08,regular,true,1h_rth,284.06,284.17,282.61,283.16,2001990.145624,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-08T10:30:00-04:00,America/New_York,2026-05-08,regular,true,1h_rth,283.14,283.64,282.76,283.13,882896.332859,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-08T11:30:00-04:00,America/New_York,2026-05-08,regular,true,1h_rth,283.13,283.97,282.85,283.67,807606.967371,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-08T12:30:00-04:00,America/New_York,2026-05-08,regular,true,1h_rth,283.69,284.16,283.29,283.95,1299077.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-08T13:30:00-04:00,America/New_York,2026-05-08,regular,true,1h_rth,283.94,284.97,283.78,284.6,1139086.519179,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-08T14:30:00-04:00,America/New_York,2026-05-08,regular,true,1h_rth,284.6,284.74,283.4,283.81,1092342.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
IWM,2026-05-08T15:30:00-04:00,America/New_York,2026-05-08,regular,true,1h_rth,283.81,284.47,283.75,284.19,1264138.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-19T01:47:01Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
